,latitude,longitude,cluster,year,District
547,19.0819,78.5932,0,2015,Nirmal
548,19.2835,78.7629,0,2015,Adilabad
549,19.0877,78.5368,0,2015,Nirmal
550,17.6917,80.5955,0,2015,Bhadradri Kothagudem
551,18.1798,80.5254,0,2015,Mulugu
552,18.1849,80.5388,0,2015,Mulugu
553,18.5523,80.545,0,2015,Mulugu
554,18.5491,80.5265,0,2015,Mulugu
555,18.4185,80.5986,0,2015,Mulugu
556,18.5549,80.5398,0,2015,Mulugu
557,17.9212,80.2513,0,2015,Mahabubabad
558,17.9206,80.2459,0,2015,Mahabubabad
559,18.1596,80.329,0,2015,Mulugu
560,16.7152,78.1239,0,2015,Mahabubnagar
561,16.1129,78.7491,0,2015,Nagarkurnool
562,16.1128,78.7563,0,2015,Nagarkurnool
563,16.1182,78.7769,0,2015,Nagarkurnool
564,19.113,78.5811,0,2015,Nirmal
565,19.1047,78.5623,0,2015,Nirmal
566,16.1024,78.593,2,2015,Nagarkurnool
567,16.1362,78.7604,2,2015,Nagarkurnool
568,18.5637,80.5236,2,2015,Mulugu
569,18.5651,80.5336,2,2015,Mulugu
570,18.5545,80.525,2,2015,Mulugu
571,18.5481,80.5324,2,2015,Mulugu
572,18.5559,80.535,2,2015,Mulugu
573,18.6042,80.4064,2,2015,Mulugu
574,17.9319,80.4583,0,2015,Bhadradri Kothagudem
575,18.2668,79.9083,1,2015,Mulugu
576,17.8808,80.0384,0,2015,Mahabubabad
577,17.8252,80.0442,0,2015,Mahabubabad
578,17.6717,80.0845,0,2015,Mahabubabad
579,19.1846,79.5981,1,2015,Mancherial District
580,19.1905,79.5942,1,2015,Mancherial District
581,19.0956,79.2192,0,2015,Komram Bheem
582,17.837,80.3493,0,2015,Bhadradri Kothagudem
583,19.4229,79.4462,0,2015,Komram Bheem
584,17.8502,80.7083,0,2015,Bhadradri Kothagudem
585,17.8592,80.7096,0,2015,Bhadradri Kothagudem
586,17.8578,80.7191,0,2015,Bhadradri Kothagudem
587,18.61,80.4172,0,2015,Mulugu
588,18.05,80.2755,0,2015,Mulugu
589,18.214,80.3523,0,2015,Mulugu
590,18.2153,80.3426,0,2015,Mulugu
591,17.893,80.1501,1,2015,Mahabubabad
592,17.6906,80.3441,1,2015,Bhadradri Kothagudem
593,17.7286,80.1429,0,2015,Mahabubabad
594,17.9041,80.7165,0,2015,Bhadradri Kothagudem
595,17.7318,80.3763,1,2015,Bhadradri Kothagudem
596,17.9327,80.7751,0,2015,Bhadradri Kothagudem
597,18.2454,78.4015,1,2015,Kamareddy
598,18.2456,78.3955,1,2015,Kamareddy
599,19.1581,79.0468,0,2015,Mancherial District
600,18.4348,80.6115,0,2015,Mulugu
601,18.5662,80.5295,0,2015,Mulugu
602,18.5753,80.5308,0,2015,Mulugu
603,17.6224,80.1112,0,2015,Mahabubabad
604,18.2602,80.7379,0,2015,Mulugu
605,17.9303,80.6626,0,2015,Bhadradri Kothagudem
606,17.9289,80.672,0,2015,Bhadradri Kothagudem
607,17.9259,80.5647,0,2015,Bhadradri Kothagudem
608,17.4902,80.4574,0,2015,Khammam
609,17.668,80.2423,1,2015,Mahabubabad
610,17.2989,80.5708,0,2015,Khammam
611,17.2976,80.5802,0,2015,Khammam
612,17.2937,80.0227,1,2015,Khammam
613,16.1422,78.6459,0,2015,Nagarkurnool
614,16.0958,78.5995,0,2015,Nagarkurnool
615,16.2027,78.8758,0,2015,Nagarkurnool
616,16.1678,78.6721,0,2015,Nagarkurnool
617,16.1664,78.6826,0,2015,Nagarkurnool
618,16.2972,78.7139,0,2015,Nagarkurnool
619,16.1685,78.5956,0,2015,Nagarkurnool
620,16.102,78.7269,0,2015,Nagarkurnool
621,16.0758,78.531,0,2015,Nagarkurnool
622,16.1358,78.7638,0,2015,Nagarkurnool
623,16.1224,78.7692,1,2015,Nagarkurnool
624,16.0718,78.5323,1,2015,Nagarkurnool
625,16.0992,78.7404,1,2015,Nagarkurnool
626,16.0979,78.73,1,2015,Nagarkurnool
627,16.132,78.7682,1,2015,Nagarkurnool
628,16.1619,78.5972,1,2015,Nagarkurnool
629,17.608,77.9213,1,2015,Sangareddy
630,17.6138,78.0348,1,2015,Sangareddy
631,19.3509,78.6782,1,2015,Adilabad
632,16.2061,78.8605,1,2015,Nagarkurnool
633,16.1993,78.8837,1,2015,Nagarkurnool
634,16.1713,78.5957,1,2015,Nagarkurnool
635,16.1605,78.587,1,2015,Nagarkurnool
636,16.1511,78.5884,1,2015,Nagarkurnool
637,19.1674,79.0785,0,2015,Komram Bheem
638,17.4596,77.99,1,2015,Vikarabad
639,19.2961,78.8811,0,2015,Komram Bheem
640,16.1714,78.6701,1,2015,Nagarkurnool
641,19.0801,78.6296,1,2015,Nirmal
642,18.4853,78.3666,1,2015,Kamareddy
643,18.4757,78.368,1,2015,Kamareddy
644,18.7248,78.952,1,2015,Jagtial
645,18.7233,78.9403,1,2015,Jagtial
646,16.3414,78.3493,1,2015,Nagarkurnool
647,19.3287,79.0672,1,2015,Komram Bheem
648,18.611,78.5553,1,2015,Nizamabad
649,19.1605,78.8608,1,2015,Nirmal
650,16.2886,78.7109,1,2015,Nagarkurnool
651,16.2712,78.8,1,2015,Nagarkurnool
652,17.7224,80.3767,1,2015,Bhadradri Kothagudem
653,17.6958,80.338,1,2015,Bhadradri Kothagudem
654,17.9023,80.7208,0,2015,Bhadradri Kothagudem
655,17.6876,80.56,1,2015,Bhadradri Kothagudem
656,17.6887,80.5543,1,2015,Bhadradri Kothagudem
657,17.2915,81.1521,0,2015,Bhadradri Kothagudem
658,17.6851,80.3396,1,2015,Bhadradri Kothagudem
659,17.6861,80.4393,1,2015,Bhadradri Kothagudem
660,17.2792,81.1448,0,2015,Bhadradri Kothagudem
661,17.661,80.3484,0,2015,Bhadradri Kothagudem
662,17.7254,80.1398,1,2015,Mahabubabad
663,17.6318,80.1175,1,2015,Mahabubabad
664,18.3883,80.5796,1,2015,Mulugu
665,17.6668,80.1894,1,2015,Mahabubabad
666,18.4411,80.6416,0,2015,Mulugu
667,17.6349,80.1938,1,2015,Mahabubabad
668,17.4803,80.4544,0,2015,Bhadradri Kothagudem
669,17.6314,80.1998,1,2015,Mahabubabad
670,17.5431,80.1844,1,2015,Mahabubabad
671,17.547,80.1771,1,2015,Mahabubabad
672,18.5667,80.5434,0,2015,Mulugu
673,17.8883,80.6027,0,2015,Bhadradri Kothagudem
674,17.3351,80.6552,0,2015,Bhadradri Kothagudem
675,18.5649,80.5284,0,2015,Mulugu
676,17.6358,80.1113,1,2015,Mahabubabad
677,18.4046,80.6217,0,2015,Mulugu
678,18.334,80.2239,0,2015,Mulugu
679,17.6975,80.0893,1,2015,Mahabubabad
680,17.6643,80.0809,1,2015,Mahabubabad
681,18.942,79.3028,1,2015,Mancherial District
682,17.7724,80.2092,0,2015,Mahabubabad
683,17.8453,80.3336,1,2015,Bhadradri Kothagudem
684,18.9435,79.3153,1,2015,Mancherial District
685,18.1191,79.0812,1,2015,Siddipet
686,18.0058,80.1459,1,2015,Mahabubabad
687,17.8565,80.7172,0,2015,Bhadradri Kothagudem
688,17.8029,80.4598,1,2015,Bhadradri Kothagudem
689,17.9256,80.4515,0,2015,Bhadradri Kothagudem
690,18.1901,79.8914,1,2015,Mulugu
691,17.8956,80.0369,1,2015,Mahabubabad
692,18.4056,80.068,1,2015,Jayashankar Bhupalapally
693,18.4431,79.9731,1,2015,Jayashankar Bhupalapally
694,17.8533,80.0423,1,2015,Mahabubabad
695,17.8939,80.0236,1,2015,Mahabubabad
696,17.8159,80.0883,1,2015,Mahabubabad
697,17.9303,80.0931,1,2015,Mahabubabad
698,17.947,80.4131,0,2015,Bhadradri Kothagudem
699,17.9422,80.4067,0,2015,Bhadradri Kothagudem
700,18.7892,79.6334,1,2015,Mancherial District
701,17.9011,80.0291,1,2015,Mahabubabad
702,17.8194,80.4141,1,2015,Bhadradri Kothagudem
703,17.8094,80.245,0,2015,Mahabubabad
704,17.9188,80.1768,1,2015,Mahabubabad
705,17.8321,80.202,0,2015,Mahabubabad
706,18.4498,80.6341,0,2015,Mulugu
707,18.2767,80.6594,0,2015,Mulugu
708,18.2814,80.6638,0,2015,Mulugu
709,18.5337,80.4572,0,2015,Mulugu
710,18.5287,80.4506,0,2015,Mulugu
711,18.135,80.1378,1,2015,Mulugu
712,18.5847,80.4929,0,2015,Mulugu
713,18.583,80.5065,0,2015,Mulugu
714,17.9169,80.7122,0,2015,Bhadradri Kothagudem
715,17.8991,80.6844,0,2015,Bhadradri Kothagudem
716,17.9185,80.6998,0,2015,Bhadradri Kothagudem
717,16.094,78.7207,0,2015,Nagarkurnool
718,17.3,80.462,0,2015,Khammam
719,17.4401,80.7537,1,2015,Bhadradri Kothagudem
720,17.3351,80.7818,1,2015,Bhadradri Kothagudem
721,17.11,80.0169,1,2015,Khammam
722,17.1086,80.0075,1,2015,Khammam
723,16.0941,78.7195,1,2015,Nagarkurnool
724,16.2192,78.6298,1,2015,Nagarkurnool
725,16.081,78.6928,1,2015,Nagarkurnool
726,16.0983,78.7477,1,2015,Nagarkurnool
727,16.0969,78.7383,1,2015,Nagarkurnool
728,16.1726,78.4977,1,2015,Nagarkurnool
729,16.1128,78.7838,1,2015,Nagarkurnool
730,17.8121,80.443,1,2015,Bhadradri Kothagudem
731,17.8221,80.7223,1,2015,Bhadradri Kothagudem
732,18.0277,80.1347,1,2015,Mahabubabad
733,18.1603,80.4357,1,2015,Mulugu
734,18.2978,80.164,1,2015,Mulugu
735,17.6857,80.725,1,2015,Bhadradri Kothagudem
736,17.8108,80.4333,1,2015,Bhadradri Kothagudem
737,18.1721,80.4539,1,2015,Mulugu
738,17.6843,80.7152,1,2015,Bhadradri Kothagudem
739,17.7232,80.2001,1,2015,Mahabubabad
740,17.7067,80.1401,1,2015,Mahabubabad
741,17.6977,80.5458,1,2015,Bhadradri Kothagudem
742,18.1555,80.7961,0,2015,Bhadradri Kothagudem
743,17.912,80.7024,1,2015,Bhadradri Kothagudem
744,18.3231,80.6765,1,2015,Mulugu
745,18.6023,80.5084,1,2015,Mulugu
746,17.9106,80.6923,1,2015,Bhadradri Kothagudem
747,18.6102,80.4971,1,2015,Mulugu
748,17.5659,80.3937,1,2015,Bhadradri Kothagudem
749,17.9363,80.5373,1,2015,Bhadradri Kothagudem
750,17.9909,80.4733,1,2015,Bhadradri Kothagudem
751,19.285,78.545,1,2015,Adilabad
752,19.067,78.564,1,2015,Nirmal
753,19.0917,78.608,1,2015,Nirmal
754,18.6045,78.5551,1,2015,Nizamabad
755,19.1805,79.0357,0,2015,Komram Bheem
756,17.1647,77.9186,1,2015,Vikarabad
757,17.1632,77.9089,1,2015,Vikarabad
758,18.6783,78.0522,1,2015,Nizamabad
759,18.6185,78.7792,1,2015,Rajanna Sircilla
760,18.6282,78.7816,1,2015,Jagtial
761,18.5006,78.3465,1,2015,Nizamabad
762,18.2727,78.5568,1,2015,Rajanna Sircilla
763,19.1561,78.6745,1,2015,Nirmal
764,19.1268,78.535,1,2015,Nirmal
765,18.9468,79.0086,1,2015,Jagtial
766,18.9455,78.9992,1,2015,Jagtial
767,19.2802,79.1585,1,2015,Komram Bheem
768,19.504,78.9786,1,2015,Komram Bheem
769,19.2236,78.8885,1,2015,Nirmal
770,19.2994,79.1651,1,2015,Komram Bheem
771,19.1385,79.0617,1,2015,Mancherial District
772,19.0344,78.5373,1,2015,Nirmal
773,19.0501,78.5828,1,2015,Nirmal
774,19.0487,78.5734,1,2015,Nirmal
775,19.34,79.0556,1,2015,Komram Bheem
776,19.3219,78.6738,1,2015,Adilabad
777,19.0594,78.5748,1,2015,Nirmal
778,18.135,80.2503,1,2015,Mulugu
779,17.8426,80.1265,1,2015,Mahabubabad
780,18.2033,80.4092,1,2015,Mulugu
781,17.8905,80.1387,1,2015,Mahabubabad
782,18.0554,80.2683,1,2015,Mulugu
783,18.0541,80.2586,1,2015,Mulugu
784,18.1038,80.2257,1,2015,Mulugu
785,18.1025,80.216,1,2015,Mulugu
786,17.9587,80.1714,1,2015,Mahabubabad
787,17.9677,80.1701,1,2015,Mahabubabad
788,17.8978,80.1318,1,2015,Mahabubabad
789,17.8891,80.1291,1,2015,Mahabubabad
790,18.2197,80.2607,1,2015,Mulugu
791,18.2339,80.2288,1,2015,Mulugu
792,17.7815,80.2205,1,2015,Mahabubabad
793,17.7828,80.2301,1,2015,Mahabubabad
794,17.7502,80.1276,1,2015,Mahabubabad
795,17.8247,80.3319,1,2015,Bhadradri Kothagudem
796,19.0479,79.1405,1,2015,Mancherial District
797,17.8691,80.3187,1,2015,Bhadradri Kothagudem
798,19.048,79.2711,0,2015,Mancherial District
799,18.909,79.3964,1,2015,Mancherial District
800,18.6598,79.7215,1,2015,Peddapalli
801,18.3959,79.9361,1,2015,Jayashankar Bhupalapally
802,18.1249,79.6417,1,2015,Warangal
803,18.1443,80.3182,1,2015,Mulugu
804,18.0997,80.3208,1,2015,Mulugu
805,18.1011,80.3305,1,2015,Mulugu
806,18.1051,80.3598,0,2015,Mulugu
807,18.1081,80.4492,1,2015,Mulugu
808,18.0323,80.3709,1,2015,Bhadradri Kothagudem
809,18.0024,80.4216,1,2015,Bhadradri Kothagudem
810,17.9893,80.3939,1,2015,Bhadradri Kothagudem
811,17.9906,80.4036,1,2015,Bhadradri Kothagudem
812,17.7488,80.118,1,2015,Mahabubabad
813,17.8681,80.0446,1,2015,Mahabubabad
814,17.9001,80.0145,1,2015,Mahabubabad
815,18.4246,80.0101,1,2015,Jayashankar Bhupalapally
816,18.4233,80.0005,1,2015,Jayashankar Bhupalapally
817,18.6008,80.0199,1,2015,Jayashankar Bhupalapally
818,18.2923,80.0566,1,2015,Mulugu
819,18.3144,80.0827,1,2015,Mulugu
820,17.6621,80.6402,0,2015,Bhadradri Kothagudem
821,17.6581,80.6617,0,2015,Bhadradri Kothagudem
822,17.6609,80.6567,0,2015,Bhadradri Kothagudem
823,18.101,78.744,0,2015,Siddipet
824,16.5812,77.6309,0,2015,Narayanpet
825,19.1676,78.5321,0,2015,Nirmal
826,18.0984,78.7591,0,2015,Siddipet
827,16.0886,78.7524,0,2015,Nagarkurnool
828,18.0993,78.7526,0,2015,Siddipet
829,16.1004,78.7536,0,2015,Nagarkurnool
830,17.7514,80.0095,0,2015,Mahabubabad
831,17.7608,80.0079,0,2015,Mahabubabad
832,17.7498,79.999,0,2015,Mahabubabad
833,19.1925,78.8665,0,2015,Nirmal
834,18.356,80.2185,0,2015,Mulugu
835,18.3625,80.2223,0,2015,Mulugu
836,19.2332,78.8504,0,2015,Nirmal
837,18.072,80.2975,0,2015,Mulugu
838,16.3081,78.0068,2,2015,Wanaparthy
839,17.5448,80.8825,0,2015,Bhadradri Kothagudem
840,17.5438,77.658,1,2015,Sangareddy
841,19.2196,78.8556,0,2015,Nirmal
842,19.2183,78.8456,0,2015,Nirmal
843,19.2288,78.8542,0,2015,Nirmal
844,19.2275,78.8442,0,2015,Nirmal
845,18.9547,78.7321,0,2015,Jagtial
846,18.9673,78.6199,0,2015,Jagtial
847,18.7639,79.9853,2,2015,Jayashankar Bhupalapally
848,18.5938,80.419,1,2015,Mulugu
849,17.866,80.5423,2,2015,Bhadradri Kothagudem
850,17.6783,80.6242,0,2015,Bhadradri Kothagudem
851,17.6488,80.6559,0,2015,Bhadradri Kothagudem
852,17.8607,80.8381,0,2015,Bhadradri Kothagudem
853,18.5858,80.4501,0,2015,Mulugu
854,18.5907,80.1893,0,2015,Jayashankar Bhupalapally
855,17.34,80.8833,0,2015,Bhadradri Kothagudem
856,17.4265,80.9679,0,2015,Bhadradri Kothagudem
857,18.709,80.2768,2,2015,Jayashankar Bhupalapally
858,18.171,80.2501,0,2015,Mulugu
859,18.4976,79.5623,0,2015,Peddapalli
860,18.2102,80.2358,0,2015,Mulugu
861,18.0336,80.4407,0,2015,Bhadradri Kothagudem
862,17.4751,80.4847,0,2015,Bhadradri Kothagudem
863,18.4013,80.6396,0,2015,Mulugu
864,18.7364,78.5486,0,2015,Nizamabad
865,17.7878,80.7443,0,2015,Bhadradri Kothagudem
866,17.7379,80.7077,0,2015,Bhadradri Kothagudem
867,17.6903,80.781,1,2015,Bhadradri Kothagudem
868,17.512,80.9966,0,2015,Bhadradri Kothagudem
869,17.3297,81.1083,0,2015,Bhadradri Kothagudem
870,17.2627,80.6169,0,2015,Khammam
871,16.2925,78.7471,0,2015,Nagarkurnool
872,16.302,78.7483,0,2015,Nagarkurnool
873,16.0663,78.7012,0,2015,Nagarkurnool
874,16.0615,78.7049,0,2015,Nagarkurnool
875,18.3978,80.6206,0,2015,Mulugu
876,18.3995,80.6352,0,2015,Mulugu
877,18.4013,80.65,0,2015,Mulugu
878,18.3867,80.6221,0,2015,Mulugu
879,18.5362,80.552,0,2015,Mulugu
880,18.5394,80.5598,0,2015,Mulugu
881,17.8723,80.6234,0,2015,Bhadradri Kothagudem
882,18.2926,80.7016,0,2015,Mulugu
883,18.3249,80.5937,0,2015,Mulugu
884,17.3606,80.8326,0,2015,Bhadradri Kothagudem
885,17.3119,80.6176,0,2015,Khammam
886,17.7575,80.5294,0,2015,Bhadradri Kothagudem
887,17.6986,80.2255,1,2015,Mahabubabad
888,17.7592,80.5437,0,2015,Bhadradri Kothagudem
889,17.6598,80.5622,0,2015,Bhadradri Kothagudem
890,18.6139,80.0546,0,2015,Jayashankar Bhupalapally
891,17.9346,80.3921,0,2015,Bhadradri Kothagudem
892,17.7672,80.2091,0,2015,Mahabubabad
893,17.1538,80.0016,0,2015,Khammam
894,17.7608,80.2031,0,2015,Mahabubabad
895,16.2872,78.7516,1,2015,Nagarkurnool
896,16.058,78.7013,0,2015,Nagarkurnool
897,16.2724,78.7863,1,2015,Nagarkurnool
898,16.2857,78.7409,1,2015,Nagarkurnool
899,19.1111,78.6609,1,2015,Nirmal
900,16.2927,78.7551,1,2015,Nagarkurnool
901,16.2913,78.7445,1,2015,Nagarkurnool
902,16.3022,78.7539,1,2015,Nagarkurnool
903,16.3008,78.7431,1,2015,Nagarkurnool
904,16.8102,78.3558,1,2015,Rangareddy
905,18.2216,80.2863,0,2015,Mulugu
906,18.2556,80.296,0,2015,Mulugu
907,17.8507,80.1839,0,2015,Mahabubabad
908,18.5934,80.449,0,2015,Mulugu
909,17.7512,80.6621,1,2015,Bhadradri Kothagudem
910,16.0579,78.7054,2,2015,Nagarkurnool
911,18.1559,80.7661,0,2015,Bhadradri Kothagudem
912,18.1928,80.2559,0,2015,Mulugu
913,16.2191,78.3077,1,2015,Nagarkurnool
914,16.275,78.745,1,2015,Nagarkurnool
915,16.1942,78.4444,1,2015,Nagarkurnool
916,16.3107,78.488,1,2015,Nagarkurnool
917,16.0854,78.585,1,2015,Nagarkurnool
918,16.2826,78.7342,1,2015,Nagarkurnool
919,16.444,78.2687,1,2015,Nagarkurnool
920,18.2103,78.4948,1,2015,Kamareddy
921,19.078,78.7025,1,2015,Nirmal
922,19.3781,78.6734,1,2015,Adilabad
923,19.083,78.5477,1,2015,Nirmal
924,18.9772,78.6381,1,2015,Jagtial
925,19.1549,78.4042,1,2015,Nirmal
926,17.3054,80.6255,1,2015,Khammam
927,17.417,80.9047,1,2015,Bhadradri Kothagudem
928,18.078,80.4936,1,2015,Bhadradri Kothagudem
929,18.0579,80.6141,1,2015,Bhadradri Kothagudem
930,18.1402,80.7475,1,2015,Bhadradri Kothagudem
931,18.4004,80.5681,1,2015,Mulugu
932,17.8844,80.6217,1,2015,Bhadradri Kothagudem
933,17.2585,80.6089,1,2015,Khammam
934,18.0871,80.4921,1,2015,Bhadradri Kothagudem
935,18.3197,80.6464,1,2015,Mulugu
936,18.0766,80.4837,1,2015,Bhadradri Kothagudem
937,17.292,80.4596,1,2015,Khammam
938,18.5802,80.5387,1,2015,Mulugu
939,17.4417,80.3459,1,2015,Khammam
940,18.1291,80.526,1,2015,Mulugu
941,18.3211,80.6563,1,2015,Mulugu
942,17.328,80.1835,1,2015,Khammam
943,18.2501,80.7459,1,2015,Mulugu
944,17.299,80.6467,1,2015,Khammam
945,18.1277,80.5162,1,2015,Mulugu
946,18.1293,80.2565,1,2015,Mulugu
947,18.2498,80.4053,1,2015,Mulugu
948,17.9901,80.2549,1,2015,Mahabubabad
949,18.0264,80.2495,1,2015,Mulugu
950,18.0174,80.2509,1,2015,Mahabubabad
951,18.0187,80.2605,1,2015,Mulugu
952,18.3697,80.3415,0,2015,Mulugu
953,18.161,80.2957,1,2015,Mulugu
954,18.1597,80.2859,1,2015,Mulugu
955,18.1885,80.3613,1,2015,Mulugu
956,18.2065,80.2889,1,2015,Mulugu
957,18.0423,80.2303,1,2015,Mulugu
958,18.0436,80.24,1,2015,Mulugu
959,18.0462,80.2594,1,2015,Mulugu
960,18.0342,80.2384,1,2015,Mulugu
961,18.0355,80.2481,1,2015,Mulugu
962,17.841,80.172,1,2015,Mahabubabad
963,18.1215,80.2676,1,2015,Mulugu
964,18.1202,80.2579,1,2015,Mulugu
965,18.1306,80.2661,1,2015,Mulugu
966,18.3226,80.3243,1,2015,Mulugu
967,18.3046,80.397,0,2015,Mulugu
968,18.2612,80.2838,0,2015,Mulugu
969,18.2521,80.2852,1,2015,Mulugu
970,17.7752,80.7656,1,2015,Bhadradri Kothagudem
971,17.7831,80.7542,1,2015,Bhadradri Kothagudem
972,17.7765,80.7756,1,2015,Bhadradri Kothagudem
973,17.9227,80.4293,1,2015,Bhadradri Kothagudem
974,17.812,80.76,1,2015,Bhadradri Kothagudem
975,18.2661,80.1842,0,2015,Mulugu
976,17.7829,80.22,1,2015,Mahabubabad
977,18.3472,80.2453,0,2015,Mulugu
978,17.8169,80.3328,1,2015,Bhadradri Kothagudem
979,19.118,79.1094,0,2015,Mancherial District
980,18.1921,80.2514,1,2015,Mulugu
981,17.8273,80.3411,1,2015,Bhadradri Kothagudem
982,17.826,80.3314,1,2015,Bhadradri Kothagudem
983,17.8691,80.3085,1,2015,Bhadradri Kothagudem
984,17.2934,81.1407,1,2015,Bhadradri Kothagudem
985,17.6502,80.3904,1,2015,Bhadradri Kothagudem
986,17.6839,80.3655,1,2015,Bhadradri Kothagudem
987,17.2947,81.1509,1,2015,Bhadradri Kothagudem
988,17.7641,80.5456,1,2015,Bhadradri Kothagudem
989,17.7627,80.5358,1,2015,Bhadradri Kothagudem
990,17.7705,80.5246,1,2015,Bhadradri Kothagudem
991,17.773,80.4743,1,2015,Bhadradri Kothagudem
992,17.7716,80.4646,1,2015,Bhadradri Kothagudem
993,17.8057,80.5234,1,2015,Bhadradri Kothagudem
994,17.8672,80.5642,1,2015,Bhadradri Kothagudem
995,17.5334,80.8818,1,2015,Bhadradri Kothagudem
996,18.8958,79.6849,0,2015,Mancherial District
997,17.984,80.4143,1,2015,Bhadradri Kothagudem
998,17.9854,80.4241,1,2015,Bhadradri Kothagudem
999,18.1912,80.045,1,2015,Mulugu
1000,18.2796,80.0149,1,2015,Mulugu
1001,18.5958,79.7756,1,2015,Peddapalli
1002,18.5207,79.9011,1,2015,Jayashankar Bhupalapally
1003,17.9669,80.4126,1,2015,Bhadradri Kothagudem
1004,17.9318,80.4279,1,2015,Bhadradri Kothagudem
1005,18.1191,80.3175,1,2015,Mulugu
1006,18.0515,80.2981,1,2015,Mulugu
1007,17.4623,80.7778,0,2015,Bhadradri Kothagudem
1008,18.3881,80.6268,0,2015,Mulugu
1009,18.1646,80.8317,0,2015,Bhadradri Kothagudem
1010,18.1552,80.8221,0,2015,Bhadradri Kothagudem
1011,18.3896,80.6207,0,2015,Mulugu
1012,17.3149,80.8696,1,2015,Khammam
1013,17.75,81.0615,1,2015,Bhadradri Kothagudem
1014,17.3241,80.868,1,2015,Khammam
1015,17.2247,81.0709,1,2015,Khammam
1016,17.7565,80.2025,1,2015,Mahabubabad
1017,17.8502,80.2762,1,2015,Bhadradri Kothagudem
1018,17.7942,80.3223,1,2015,Bhadradri Kothagudem
1019,17.7581,80.2128,0,2015,Mahabubabad
1020,17.8082,80.4132,1,2015,Bhadradri Kothagudem
1021,17.9199,80.2325,1,2015,Mahabubabad
1022,17.9061,80.4533,1,2015,Bhadradri Kothagudem
1023,17.7983,80.9586,1,2015,Bhadradri Kothagudem
1024,17.8634,80.5889,1,2015,Bhadradri Kothagudem
1025,17.7997,80.9682,1,2015,Bhadradri Kothagudem
1026,17.6487,80.3902,1,2015,Bhadradri Kothagudem
1027,17.4947,80.7768,1,2015,Bhadradri Kothagudem
1028,17.5234,80.8424,1,2015,Bhadradri Kothagudem
1029,17.7857,80.0806,1,2015,Mahabubabad
1030,17.8775,80.0807,1,2015,Mahabubabad
1031,16.12,78.7057,0,2015,Nagarkurnool
1032,16.0336,78.7388,0,2015,Nagarkurnool
1033,16.042,78.7243,0,2015,Nagarkurnool
1034,16.0398,78.711,0,2015,Nagarkurnool
1035,16.0525,78.7229,0,2015,Nagarkurnool
1036,16.0503,78.7098,0,2015,Nagarkurnool
1037,16.1274,78.7894,1,2015,Nagarkurnool
1038,16.1348,78.7951,0,2015,Nagarkurnool
1039,16.6563,78.2028,1,2015,Nagarkurnool
1040,18.5741,80.3472,0,2015,Mulugu
1041,18.0986,80.1511,1,2015,Mulugu
1042,18.6151,80.5094,1,2015,Mulugu
1043,18.3154,80.5941,1,2015,Mulugu
1044,18.3518,80.649,1,2015,Mulugu
1045,18.5403,80.5579,1,2015,Mulugu
1046,18.5418,80.5679,1,2015,Mulugu
1047,18.279,80.3546,1,2015,Mulugu
1048,18.2805,80.3647,0,2015,Mulugu
1049,18.0498,80.2503,1,2015,Mulugu
1050,18.104,80.2302,1,2015,Mulugu
1051,18.1422,80.1857,1,2015,Mulugu
1052,18.1858,80.3452,1,2015,Mulugu
1053,18.2313,80.4143,1,2015,Mulugu
1054,18.1719,80.2542,1,2015,Mulugu
1055,18.6148,80.1999,0,2015,Jayashankar Bhupalapally
1056,18.5776,80.1436,1,2015,Jayashankar Bhupalapally
1057,18.017,80.4482,1,2015,Bhadradri Kothagudem
1058,18.5341,80.2713,0,2015,Mulugu
1059,18.5325,80.2612,0,2015,Mulugu
1060,18.5052,79.8964,0,2015,Jayashankar Bhupalapally
1061,18.5525,80.1429,0,2015,Jayashankar Bhupalapally
1062,18.084,80.3487,1,2015,Mulugu
1063,18.0324,80.425,1,2015,Bhadradri Kothagudem
1064,18.5715,80.1656,1,2015,Jayashankar Bhupalapally
1065,18.3435,80.6583,0,2015,Mulugu
1066,17.467,81.145,0,2015,Bhadradri Kothagudem
1067,17.4694,81.1311,0,2015,Bhadradri Kothagudem
1068,17.4643,81.1386,1,2015,Bhadradri Kothagudem
1069,17.2951,80.7197,1,2015,Khammam
1070,18.5953,79.5042,0,2015,Peddapalli
1071,18.5971,79.4935,1,2015,Peddapalli
1072,17.8512,80.3039,0,2015,Bhadradri Kothagudem
1073,17.8666,80.303,0,2015,Bhadradri Kothagudem
1074,17.8644,80.2952,0,2015,Bhadradri Kothagudem
1075,18.5232,80.2214,0,2015,Jayashankar Bhupalapally
1076,17.8033,80.5646,0,2015,Bhadradri Kothagudem
1077,18.4798,80.6054,0,2015,Mulugu
1078,17.3816,81.1275,0,2015,Bhadradri Kothagudem
1079,17.3839,81.1412,0,2015,Bhadradri Kothagudem
1080,17.3781,81.1347,0,2015,Bhadradri Kothagudem
1081,18.1157,80.4966,0,2015,Bhadradri Kothagudem
1082,18.2099,80.7178,1,2015,Mulugu
1083,18.1159,80.5019,0,2015,Bhadradri Kothagudem
1084,18.1183,80.5114,0,2015,Bhadradri Kothagudem
1085,17.3882,80.8377,0,2015,Bhadradri Kothagudem
1086,17.2503,81.0501,0,2015,Bhadradri Kothagudem
1087,18.3284,80.6569,0,2015,Mulugu
1088,18.0781,80.6149,0,2015,Bhadradri Kothagudem
